Id,MSSubClass,LotArea,PoolArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MiscVal,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,TotRmsAbvGrd,Fireplaces,MoSold,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice
880,20,7000,0,5,8,1978,2005,0,646,0,218,864,864,0,0,864,6,0,7,1,336,0,0,0,0,0,136500
881,20,7024,0,5,5,2005,2006,0,980,0,110,1090,1090,0,0,1090,5,0,6,2,450,0,49,0,0,0,157000
882,50,13758,0,7,5,1990,1991,0,902,0,254,1156,1187,530,0,1717,7,1,4,2,400,168,36,0,0,0,187500
883,60,9636,0,6,5,1992,1993,0,0,0,808,808,808,785,0,1593,7,1,12,2,389,342,40,0,0,0,178000
884,75,6204,0,4,5,1912,1950,0,0,0,795,795,954,795,481,2230,10,0,3,1,440,0,188,0,0,0,118500
885,20,7150,0,5,5,1967,1967,0,432,0,460,892,892,0,0,892,5,0,7,1,288,0,0,0,0,0,100000
886,120,5119,0,9,5,1999,2000,0,1238,0,460,1698,1709,0,0,1709,5,1,1,2,506,97,65,0,0,0,328900
887,90,8393,0,5,5,1959,2005,0,528,0,1098,1626,1712,0,0,1712,8,0,6,2,588,272,54,0,0,0,145000
888,50,16466,0,5,7,1955,1955,0,0,0,816,816,872,521,0,1393,8,0,4,1,300,121,0,0,0,265,135500
889,20,15865,0,8,6,1970,1970,0,351,823,1043,2217,2217,0,0,2217,8,1,10,2,621,81,207,0,0,224,268000
890,20,12160,0,6,4,1953,1953,0,1024,0,481,1505,1505,0,0,1505,6,1,2,2,505,0,0,0,162,0,149500
891,50,8064,0,5,7,1949,2006,2000,0,0,672,672,672,252,0,924,6,1,7,2,576,0,0,0,0,0,122900
892,60,11184,0,6,5,1978,1978,0,226,500,192,918,918,765,0,1683,7,1,7,2,440,243,0,0,0,0,172500
893,20,8414,0,6,8,1963,2003,0,663,0,396,1059,1068,0,0,1068,6,0,2,1,264,192,0,0,0,0,154500
894,20,13284,0,5,5,1954,1954,0,1064,0,319,1383,1383,0,0,1383,6,1,6,1,354,511,116,0,0,0,165000
895,90,7018,0,5,5,1979,1979,0,0,0,0,0,1535,0,0,1535,8,0,6,2,400,0,0,0,0,0,118858
896,60,7056,0,6,5,1963,1963,0,400,0,380,780,983,813,0,1796,8,1,10,2,483,0,50,0,0,0,140000
897,30,8765,0,4,6,1936,1950,0,285,0,666,951,951,0,0,951,6,0,4,1,327,0,28,0,0,0,106500
898,90,7018,0,5,5,1979,1979,0,0,0,0,0,1120,1120,0,2240,12,0,6,2,528,154,0,0,0,0,142953
899,20,12919,0,9,5,2009,2010,0,2188,0,142,2330,2364,0,0,2364,11,2,3,3,820,0,67,0,0,0,611657
900,20,6993,0,5,7,1961,1994,0,465,0,447,912,1236,0,0,1236,6,1,6,1,288,0,0,0,0,0,135000
901,20,7340,0,4,6,1971,1971,0,322,0,536,858,858,0,0,858,4,0,6,1,684,0,0,0,0,0,110000
902,20,8712,0,5,7,1957,2000,0,860,0,132,992,1306,0,0,1306,5,0,5,1,756,0,0,0,0,0,153000
903,60,7875,0,7,5,2003,2003,0,0,0,783,783,807,702,0,1509,8,1,7,2,393,0,75,0,0,0,180000
904,20,14859,0,7,5,2006,2006,0,0,0,1670,1670,1670,0,0,1670,7,1,8,3,690,144,60,0,0,0,240000
905,20,6173,0,5,6,1967,1967,0,599,0,277,876,902,0,0,902,6,0,8,1,288,0,0,0,0,0,125500
906,20,9920,0,5,5,1954,1954,0,354,290,412,1056,1063,0,0,1063,6,0,2,1,280,0,0,164,0,0,128000
907,20,13501,0,8,5,2006,2006,0,63,0,1560,1623,1636,0,0,1636,8,1,6,3,865,0,60,0,0,0,255000
908,50,11500,0,7,7,1936,1987,0,223,0,794,1017,1020,1037,0,2057,6,1,6,1,180,0,0,0,0,322,250000
909,20,8885,0,5,5,1983,1983,0,301,324,239,864,902,0,0,902,5,0,6,2,484,164,0,0,0,0,131000
910,60,12589,0,6,5,2005,2005,0,0,0,742,742,742,742,0,1484,8,1,6,2,390,36,24,0,0,0,174000
911,90,11600,0,5,5,1960,1960,0,443,0,662,1105,1105,1169,0,2274,12,0,1,2,480,0,0,0,0,0,154300
912,20,9286,0,5,7,1977,1989,0,196,0,1072,1268,1268,0,0,1268,5,0,10,1,252,173,0,0,0,0,143500
913,30,6120,0,5,7,1925,1950,620,489,0,279,768,1015,0,0,1015,6,0,7,1,450,0,0,112,0,120,88000
914,90,6270,0,5,6,1949,1950,0,284,0,717,1001,1001,1001,0,2002,8,0,8,3,871,0,0,0,0,0,145000
915,160,3000,0,6,5,2009,2009,0,294,0,318,612,612,612,0,1224,4,0,6,2,528,0,234,0,0,0,173733
916,160,2001,0,4,5,1970,1970,0,0,0,546,546,546,546,0,1092,6,0,1,1,286,0,0,0,0,0,75000
917,20,9000,0,2,3,1949,1950,0,50,0,430,480,480,0,0,480,4,0,10,1,308,0,0,0,0,0,35311
918,20,17140,0,4,6,1956,1956,0,1059,0,75,1134,1229,0,0,1229,6,0,4,1,284,0,0,0,0,0,135000
919,60,13125,0,7,5,1991,1991,0,48,634,422,1104,912,1215,0,2127,8,1,11,3,833,72,192,224,0,0,238000
920,20,11029,0,6,8,1958,2002,0,528,411,245,1184,1414,0,0,1414,6,1,5,2,601,0,51,0,0,190,176500
921,60,8462,0,6,5,1994,1994,0,814,0,114,928,936,785,0,1721,7,0,7,2,471,300,87,0,0,0,201000
922,90,8777,0,5,7,1900,2003,0,1084,0,188,1272,1272,928,0,2200,9,0,9,0,0,0,70,0,0,0,145900
923,20,10237,0,6,5,2005,2006,0,28,0,1288,1316,1316,0,0,1316,6,1,10,2,397,100,0,0,23,0,169990
924,120,8012,0,6,5,1993,1994,0,165,841,598,1604,1617,0,0,1617,5,1,7,2,533,0,69,0,0,0,193000
925,20,10240,0,6,6,1980,1980,0,625,1061,0,1686,1686,0,0,1686,7,1,5,2,612,384,131,0,0,0,207500
926,20,15611,0,5,6,1977,1977,0,767,93,266,1126,1126,0,0,1126,6,0,3,2,540,180,0,0,0,0,175000
927,60,11999,0,8,5,2003,2004,0,0,0,1181,1181,1234,1140,0,2374,10,1,5,3,656,104,100,0,0,0,285000
928,60,9900,0,7,5,1968,1968,0,552,0,280,832,1098,880,0,1978,9,1,4,2,486,0,43,0,0,0,176000
929,20,11838,0,8,5,2001,2001,0,0,0,1753,1753,1788,0,0,1788,7,1,6,2,522,202,151,0,0,0,236500
930,60,13006,0,7,5,1997,1997,0,0,0,964,964,993,1243,0,2236,8,1,11,2,642,0,0,0,0,0,222000
931,20,8925,0,8,5,2007,2007,0,16,0,1450,1466,1466,0,0,1466,7,0,7,3,610,100,18,0,0,0,201000
932,20,9100,0,5,6,1965,1965,0,338,466,121,925,925,0,0,925,5,0,7,1,429,0,0,0,0,0,117500
933,20,11670,0,9,5,2006,2006,0,0,0,1905,1905,1905,0,0,1905,8,1,3,3,788,0,191,0,0,0,320000
934,20,8487,0,7,5,2004,2004,0,20,0,1480,1500,1500,0,0,1500,6,0,8,2,570,192,36,0,0,0,190000
935,20,27650,0,7,7,1960,2007,0,425,0,160,585,2069,0,0,2069,9,1,11,2,505,0,0,0,0,0,242000
936,30,5825,0,4,5,1926,1953,0,0,0,600,600,747,0,0,747,5,0,6,2,528,0,0,32,0,0,79900
937,20,10083,0,7,5,2003,2003,0,833,0,343,1176,1200,0,0,1200,5,0,8,2,555,0,41,0,0,0,184900
938,60,9675,0,7,5,2005,2005,0,341,0,772,1113,1113,858,0,1971,8,1,2,2,689,0,48,0,0,0,253000
939,60,8760,0,7,5,2006,2006,0,464,0,927,1391,1391,571,0,1962,7,0,8,3,868,0,90,0,0,0,239799
940,70,24090,0,7,7,1940,1950,0,0,0,1032,1032,1207,1196,0,2403,10,2,6,1,349,56,0,318,0,0,244400
941,90,12640,0,6,5,1976,1976,0,936,396,396,1728,1728,0,0,1728,8,0,7,2,574,40,0,0,0,0,150900
942,60,8755,0,7,5,1999,1999,0,772,0,220,992,1022,1038,0,2060,8,1,6,2,390,0,0,0,168,0,214000
943,90,7711,0,4,3,1977,1977,0,1440,0,0,1440,1440,0,0,1440,8,0,8,0,0,321,0,0,0,0,150000
944,90,25000,0,5,4,1967,1967,0,0,0,1632,1632,1632,0,0,1632,8,0,6,2,576,0,0,0,0,0,143000
945,20,14375,0,6,6,1958,1958,0,111,354,354,819,1344,0,0,1344,7,1,1,2,525,0,118,0,0,233,137500
946,50,8820,0,5,6,1890,1996,0,1088,0,0,1088,1188,561,120,1869,7,0,9,2,456,48,0,244,0,0,124900
947,80,8163,0,5,6,1959,1959,0,748,294,102,1144,1144,0,0,1144,6,1,3,1,796,86,0,0,0,0,143000
948,20,14536,0,8,5,2002,2003,0,1300,0,316,1616,1629,0,0,1629,9,1,11,3,808,0,252,0,0,0,270000
949,60,14006,0,7,5,2002,2002,0,0,0,936,936,936,840,0,1776,7,1,2,2,474,144,96,0,0,0,192500
950,20,9360,0,6,7,1972,2006,0,982,0,179,1161,1381,0,0,1381,5,1,3,2,676,0,0,0,0,0,197500
951,20,7200,0,5,8,1950,2002,0,398,149,317,864,864,0,0,864,5,0,7,2,720,194,0,0,0,0,129000
952,20,7800,0,5,5,1965,1965,0,641,0,187,828,965,0,0,965,6,0,7,1,300,421,0,0,0,0,119900
953,85,7200,0,5,8,1972,2003,0,660,0,108,768,768,0,0,768,5,0,4,1,396,192,0,0,0,0,133900
954,60,11075,0,5,4,1969,1969,400,562,193,29,784,1168,800,0,1968,7,1,9,2,530,305,189,0,0,0,172000
955,90,9400,0,6,5,1975,1975,0,945,0,0,945,980,0,0,980,4,0,10,0,0,0,0,0,0,0,127500
956,90,7136,0,6,6,1946,1950,0,484,0,495,979,979,979,0,1958,8,0,8,2,492,0,0,0,0,0,145000
957,160,1300,0,6,6,1980,1980,0,285,0,276,561,561,668,0,1229,5,1,5,2,462,150,0,0,0,0,124000
958,20,7420,0,5,5,1962,1962,0,417,0,640,1057,1057,0,0,1057,6,0,4,2,576,0,0,0,0,0,132000
959,20,8450,0,7,5,2003,2003,0,699,0,638,1337,1337,0,0,1337,6,0,10,2,531,0,39,0,0,0,185000
960,160,2572,0,7,5,1999,1999,0,604,0,92,696,696,720,0,1416,6,0,5,2,484,0,44,0,0,0,155000
961,20,7207,0,5,7,1958,2008,0,696,0,162,858,858,0,0,858,4,0,2,0,0,117,0,0,0,0,116500
962,60,12227,0,6,7,1977,1995,0,896,0,434,1330,1542,1330,0,2872,11,1,7,2,619,550,282,0,0,0,272000
963,160,2308,0,6,6,1976,1976,0,556,0,248,804,804,744,0,1548,7,1,7,2,440,48,0,0,0,0,155000
964,20,11923,0,9,5,2007,2007,0,0,0,1800,1800,1800,0,0,1800,7,0,5,2,702,288,136,0,0,0,239000
965,60,11316,0,7,5,2002,2003,0,624,0,193,817,824,1070,0,1894,8,1,2,2,510,0,40,0,0,0,214900
966,60,10237,0,6,5,2005,2007,0,0,0,783,783,783,701,0,1484,8,1,7,2,393,0,72,0,0,0,178900
967,50,9600,0,5,7,1940,1950,0,428,0,300,728,976,332,0,1308,7,2,6,1,256,0,70,0,0,0,160000
968,20,7390,0,5,7,1955,1955,0,902,0,196,1098,1098,0,0,1098,6,0,7,1,260,0,0,0,0,0,135000
969,50,5925,0,3,6,1910,1950,0,0,0,600,600,600,368,0,968,6,0,5,0,0,0,0,0,0,0,37900
970,190,10382,0,6,5,1958,1958,0,513,0,75,588,1095,0,0,1095,6,0,3,1,264,0,0,0,0,0,140000
971,50,10800,0,4,4,1949,1950,0,0,0,720,720,720,472,0,1192,6,0,12,0,0,0,0,0,0,0,135000
972,160,2268,0,7,5,2003,2004,0,567,0,197,764,764,862,0,1626,6,0,7,2,474,0,27,0,0,0,173000
973,120,7892,0,6,5,1979,1979,0,0,0,918,918,918,0,0,918,5,1,4,1,264,28,0,0,0,0,99500
974,20,11639,0,7,5,2007,2008,0,0,0,1428,1428,1428,0,0,1428,6,0,12,2,480,0,120,0,0,0,182000
975,70,11414,0,7,8,1910,1993,0,0,0,728,728,1136,883,0,2019,8,0,10,2,532,509,135,0,0,0,167500
976,160,2651,0,7,5,2000,2000,0,641,0,32,673,673,709,0,1382,6,0,4,2,490,153,50,0,0,0,165000
977,30,5900,0,4,7,1923,1958,0,0,0,440,440,869,0,0,869,4,0,8,0,0,0,0,0,0,0,85500
978,120,4274,0,7,5,2006,2007,0,1106,0,135,1241,1241,0,0,1241,4,0,11,2,569,0,116,0,0,0,199900
979,20,9450,0,4,5,1954,1954,0,552,0,342,894,894,0,0,894,5,0,5,2,400,0,0,0,0,0,110000
980,20,8816,0,5,6,1963,1963,0,651,0,470,1121,1121,0,0,1121,5,0,6,2,480,0,80,0,0,0,139000
981,85,12122,0,7,9,1961,2007,0,867,0,77,944,999,0,0,999,6,0,7,2,588,144,76,0,0,0,178400
982,60,12203,0,8,5,1998,1999,0,854,0,371,1225,1276,1336,0,2612,8,1,7,3,676,250,0,0,0,0,336000
983,20,3182,0,7,5,2007,2007,0,0,0,1266,1266,1266,0,0,1266,6,1,3,2,388,100,16,0,0,0,159895
984,60,11250,0,8,5,2002,2002,0,0,0,1128,1128,1149,1141,0,2290,9,1,5,2,779,0,0,0,0,0,255900
985,90,10125,0,5,5,1977,1977,0,0,0,0,0,1302,432,0,1734,8,0,8,2,539,0,0,0,0,0,126000
986,190,10880,0,5,5,1950,1950,0,1040,0,124,1164,1164,0,0,1164,5,0,8,1,240,0,48,0,0,0,125000
987,50,5310,0,6,8,1910,2003,0,0,0,485,485,1001,634,0,1635,5,0,6,1,255,394,0,0,0,0,117000
988,20,10159,0,9,5,2009,2010,0,1646,0,284,1930,1940,0,0,1940,8,1,4,3,606,168,95,0,0,0,395192
989,60,12046,0,6,6,1976,1976,0,156,0,692,848,1118,912,0,2030,8,1,6,2,551,0,224,0,0,0,195000
990,60,8125,0,7,5,2006,2006,0,0,0,770,770,778,798,0,1576,6,0,8,2,614,0,50,0,0,0,197000
991,60,9452,0,8,5,1997,1998,0,1074,0,322,1396,1407,985,0,2392,7,1,6,3,870,0,70,0,0,0,348000
992,70,17671,0,8,9,1882,1986,0,216,0,700,916,916,826,0,1742,8,1,11,2,424,0,169,0,0,0,168000
993,60,9760,0,6,8,1964,1993,0,536,117,169,822,1020,831,0,1851,7,1,7,2,440,239,42,0,0,0,187000
994,60,8846,0,6,5,2005,2006,0,0,0,750,750,750,750,0,1500,6,0,8,2,564,0,35,0,0,0,173900
995,20,12456,0,10,5,2006,2007,0,1172,0,528,1700,1718,0,0,1718,7,1,7,3,786,216,48,0,0,0,337500
996,50,4712,0,4,7,1946,1950,0,384,0,363,747,774,456,0,1230,5,0,8,1,305,0,57,0,0,63,121600
997,20,10659,0,5,6,1961,1961,0,915,0,135,1050,1050,0,0,1050,6,0,1,1,368,0,319,0,0,0,136500
998,20,11717,0,6,6,1970,1970,0,0,0,1442,1442,1442,0,0,1442,6,1,2,2,615,371,0,0,0,0,185000
999,30,9786,0,3,4,1922,1950,0,0,0,1007,1007,1077,0,0,1077,6,1,5,1,210,0,100,48,0,0,91000
1000,20,6762,0,7,5,2006,2006,0,686,0,501,1187,1208,0,0,1208,6,0,2,2,632,105,61,0,0,0,206000
1001,20,10206,0,3,3,1952,1952,0,0,0,0,0,944,0,0,944,4,0,7,2,528,0,0,0,0,0,82000
1002,30,5400,0,5,6,1920,1950,0,0,0,691,691,691,0,0,691,4,0,1,1,216,0,20,94,0,0,86000
1003,20,11957,0,8,5,2006,2006,0,24,0,1550,1574,1574,0,0,1574,7,1,7,3,824,144,104,0,0,0,232000
1004,90,11500,0,5,6,1976,1976,0,0,0,1680,1680,1680,0,0,1680,8,0,6,2,528,0,0,0,0,0,136905
1005,120,3182,0,7,5,2005,2006,0,16,0,1330,1346,1504,0,0,1504,7,1,5,2,457,156,0,0,0,0,181000
1006,80,8385,0,5,8,1977,1977,0,595,0,390,985,985,0,0,985,6,0,11,1,328,210,0,0,0,0,149900
1007,20,12155,0,6,3,1970,1970,0,1237,0,420,1657,1657,0,0,1657,7,1,3,2,484,0,0,0,0,147,163500
1008,160,2217,0,4,4,1970,1970,0,273,273,0,546,546,546,0,1092,6,0,8,1,286,238,0,0,0,0,88000
1009,20,12118,0,7,5,2004,2005,0,0,0,1710,1710,1710,0,0,1710,7,1,4,2,550,100,48,0,0,180,240000
1010,50,6000,0,5,5,1926,1950,0,0,0,1008,1008,1008,0,514,1522,7,0,6,0,0,0,0,138,0,0,102000
1011,50,21286,0,5,5,1948,1950,0,0,0,720,720,720,551,0,1271,7,1,8,1,312,0,0,108,0,0,135000
1012,90,9825,0,5,5,1965,1965,0,0,0,0,0,1664,0,0,1664,8,0,5,0,0,0,0,0,0,0,100000
1013,70,10592,0,6,7,1923,1996,0,0,0,602,602,900,602,0,1502,7,2,8,1,180,96,0,112,0,53,165000
1014,30,7200,0,5,4,1910,2006,0,247,465,310,1022,1022,0,0,1022,4,0,6,1,280,0,30,226,0,0,85000
1015,20,11664,0,6,5,1948,1950,0,336,0,746,1082,1082,0,0,1082,5,1,11,1,240,0,130,0,0,0,119200
1016,60,8400,0,8,6,2001,2001,0,643,0,167,810,810,855,0,1665,6,0,11,2,528,0,45,0,0,0,227000
1017,20,11883,0,7,5,1996,1996,0,690,0,814,1504,1504,0,0,1504,6,1,6,2,478,115,66,0,0,0,203000
1018,120,5814,0,8,5,1984,1984,0,1036,0,184,1220,1360,0,0,1360,4,1,8,2,565,63,0,0,0,0,187500
1019,80,10784,0,7,5,1991,1992,0,0,0,384,384,802,670,0,1472,7,1,5,2,402,164,0,0,0,0,160000
1020,120,3013,0,7,5,2005,2005,0,16,0,1346,1362,1506,0,0,1506,6,1,4,2,440,142,20,0,0,0,213490
1021,20,7024,0,4,5,2005,2005,0,1024,0,108,1132,1132,0,0,1132,5,0,6,2,451,252,64,0,0,0,176000
1022,20,7406,0,7,5,2006,2006,0,684,0,515,1199,1220,0,0,1220,6,0,7,2,632,105,54,0,0,0,194000
1023,50,9439,0,5,5,1930,1950,0,324,0,588,912,912,336,0,1248,6,0,3,1,160,0,0,192,0,0,87000
1024,120,3182,0,7,5,2005,2006,0,16,0,1330,1346,1504,0,0,1504,7,1,5,2,437,156,20,0,0,0,191000
1025,20,15498,0,8,6,1976,1976,0,1165,400,0,1565,2898,0,0,2898,10,1,5,2,665,0,72,174,0,0,287000
1026,20,7700,0,5,5,1972,1972,0,138,468,276,882,882,0,0,882,5,0,3,2,461,96,0,0,0,0,112500
1027,20,9300,0,5,5,1960,1960,0,697,0,571,1268,1264,0,0,1264,6,2,4,2,461,0,0,0,0,143,167500
1028,20,9520,0,8,5,2007,2008,0,1513,0,125,1638,1646,0,0,1646,7,1,4,3,800,192,44,0,0,0,293077
1029,50,9492,0,5,5,1941,1950,0,368,41,359,768,968,408,0,1376,6,1,4,1,240,0,0,0,0,0,105000
1030,160,1680,0,6,7,1972,1972,0,317,0,355,672,672,546,0,1218,7,0,5,1,264,0,28,0,0,0,118000
1031,190,7082,0,5,8,1916,1995,0,0,0,686,686,948,980,0,1928,10,0,7,0,0,0,0,228,0,0,160000
1032,75,15863,0,7,3,1920,1970,0,523,0,301,824,1687,998,397,3082,12,2,8,2,672,136,63,0,0,0,197000
1033,60,14541,0,8,7,1993,1993,0,1012,0,326,1338,1352,1168,0,2520,10,1,11,3,796,209,55,0,0,0,310000
1034,20,8125,0,7,5,2002,2002,0,986,0,668,1654,1654,0,0,1654,6,0,2,3,900,0,136,0,0,0,230000
1035,30,6305,0,5,7,1938,1950,0,0,0,920,920,954,0,0,954,5,1,6,1,240,0,0,0,0,0,119750
1036,20,11500,0,4,3,1957,1957,0,0,0,0,0,845,0,0,845,5,0,1,1,290,186,0,0,0,0,84000
1037,20,12898,0,9,5,2007,2008,0,1022,0,598,1620,1620,0,0,1620,6,1,9,3,912,228,0,0,0,0,315500
1038,60,9240,0,8,5,2001,2002,0,0,0,1055,1055,1055,1208,0,2263,7,1,9,2,905,0,45,0,0,189,287000
1039,160,1533,0,4,6,1970,2008,0,0,0,546,546,798,546,0,1344,6,1,5,0,0,0,0,0,0,0,97000
1040,180,1477,0,4,4,1970,1970,0,509,0,121,630,630,0,0,630,3,0,4,1,286,0,0,0,0,0,80000
1041,20,13125,0,5,4,1957,2000,0,168,682,284,1134,1803,0,0,1803,8,1,1,2,484,0,0,0,0,0,155000
1042,60,9130,0,6,8,1966,2000,0,400,64,336,800,800,832,0,1632,7,0,7,2,484,0,40,0,0,0,173000
1043,120,5381,0,6,5,2005,2005,0,900,0,406,1306,1306,0,0,1306,5,1,8,2,624,170,63,0,0,0,196000
1044,60,11839,0,7,5,1990,1990,0,1085,0,390,1475,1532,797,0,2329,10,1,5,2,514,192,121,0,0,0,262280
1045,20,9600,0,8,5,1981,1981,0,1104,0,1420,2524,2524,0,0,2524,9,1,7,2,542,474,120,0,0,0,278000
1046,20,13680,0,3,5,1955,1955,0,0,0,0,0,1733,0,0,1733,8,1,6,2,452,0,0,0,0,0,139600
1047,60,16056,0,9,5,2005,2006,0,240,0,1752,1992,1992,876,0,2868,11,1,7,3,716,214,108,0,0,0,556581
1048,20,9245,0,5,5,1994,1995,0,686,0,304,990,990,0,0,990,5,0,2,2,672,0,0,0,0,0,145000
1049,20,21750,0,5,4,1960,2006,0,0,0,0,0,1771,0,0,1771,9,1,11,2,336,0,0,0,0,0,115000
1050,20,11100,0,4,7,1946,2006,0,0,0,0,0,930,0,0,930,6,0,4,1,308,0,0,0,0,0,84900
1051,20,8993,0,7,5,2007,2007,0,0,0,1302,1302,1302,0,0,1302,6,0,8,2,436,0,22,0,0,0,176485
1052,20,11175,0,7,5,2007,2007,0,0,0,1316,1316,1316,0,0,1316,6,1,10,2,440,0,20,0,0,0,200141
1053,60,9500,0,6,6,1964,1978,0,442,0,374,816,1127,850,0,1977,9,1,6,2,540,0,52,0,0,0,165000
1054,20,8562,0,5,6,1957,2002,0,383,0,833,1216,1526,0,0,1526,7,1,5,1,364,116,78,0,0,0,144500
1055,60,11367,0,8,5,2002,2002,0,932,0,133,1065,1091,898,0,1989,7,1,11,2,586,199,60,0,0,0,255000
1056,20,11361,0,6,5,1976,1976,0,644,0,549,1193,1523,0,0,1523,7,1,5,2,478,0,0,0,0,189,180000
1057,120,7052,0,7,5,2005,2005,0,659,0,705,1364,1364,0,0,1364,6,1,6,2,484,192,36,0,0,0,185850
1058,60,29959,0,7,6,1994,1994,0,595,0,378,973,979,871,0,1850,7,1,1,2,467,168,98,0,0,0,248000
1059,60,11308,0,9,5,2008,2008,0,936,0,168,1104,1130,1054,0,2184,10,1,7,3,836,0,102,0,0,0,335000
1060,50,11275,0,6,7,1932,1950,0,297,557,0,854,1096,895,0,1991,7,1,3,2,432,0,0,19,0,0,220000
1061,120,4920,0,8,5,2001,2001,0,616,0,722,1338,1338,0,0,1338,6,0,4,2,582,0,0,170,0,0,213500
1062,30,18000,0,3,4,1935,1950,560,0,0,894,894,894,0,0,894,6,0,8,3,1248,0,20,0,0,0,81000
1063,190,13600,0,5,5,1900,1950,0,0,0,662,662,1422,915,0,2337,10,0,9,2,560,0,57,0,0,0,90000
1064,30,6000,0,6,6,1925,1980,0,397,0,706,1103,1103,0,0,1103,5,1,7,2,440,166,120,0,0,0,110500
1065,20,11000,0,5,6,1966,1966,0,740,230,184,1154,1154,0,0,1154,6,1,11,2,480,0,58,0,0,0,154000
1066,60,14000,0,7,5,1996,1997,0,1201,0,105,1306,1306,954,0,2260,7,0,4,2,533,296,44,0,0,0,328000
1067,60,7837,0,6,7,1993,1994,0,0,0,799,799,799,772,0,1571,7,1,5,2,380,0,40,0,0,0,178000
1068,60,9760,0,6,6,1964,1964,0,674,106,0,780,798,813,0,1611,7,0,6,2,442,328,128,0,0,189,167900
1069,160,3964,0,6,4,1973,1973,0,837,0,105,942,1291,1230,0,2521,10,1,6,2,576,728,20,0,0,0,151400
1070,45,9600,0,5,7,1949,2003,0,220,0,625,845,893,0,0,893,4,0,5,2,576,0,0,0,0,0,135000
1071,20,10152,0,5,5,1956,1956,0,586,0,462,1048,1048,0,0,1048,6,0,6,1,286,0,20,0,0,192,135000
1072,60,11700,0,6,6,1968,1968,0,298,0,429,727,829,727,0,1556,8,0,5,2,441,0,0,0,0,0,154000
1073,50,7585,0,5,3,1948,1950,0,0,0,810,810,1002,454,0,1456,7,1,8,1,280,0,0,0,0,0,91500
1074,60,7950,0,6,6,1977,1977,0,535,0,155,690,698,728,0,1426,6,0,7,2,440,252,0,0,0,0,159500
1075,20,8556,0,7,5,2006,2006,0,0,0,1240,1240,1240,0,0,1240,5,0,5,3,826,140,93,0,0,0,194000
1076,70,13125,0,7,6,1940,1984,0,410,0,390,800,960,780,0,1740,6,2,7,1,240,0,0,0,0,0,219500
1077,50,10800,0,5,8,1936,1989,500,626,0,170,796,1096,370,0,1466,7,1,4,2,566,436,21,0,0,0,170000
1078,20,15870,0,5,5,1969,1969,0,75,791,230,1096,1096,0,0,1096,6,0,3,1,299,240,32,0,0,0,138800
1079,120,4435,0,6,5,2004,2004,0,662,0,186,848,848,0,0,848,3,1,5,2,420,140,0,0,0,0,155900
1080,20,8775,0,5,5,1994,1994,0,495,0,495,990,990,0,0,990,5,0,4,1,299,0,64,0,0,0,126000
1081,20,11040,0,6,7,1971,2004,0,656,0,602,1258,1258,0,0,1258,5,0,10,2,528,55,0,0,216,0,145000
1082,20,7500,0,5,5,1963,1963,0,824,0,216,1040,1040,0,0,1040,5,0,6,1,308,0,0,220,0,0,133000
1083,20,8749,0,7,5,2002,2002,0,0,0,1459,1459,1459,0,0,1459,6,1,9,2,527,192,39,0,0,0,192000
1084,20,8800,0,6,6,1964,1964,700,553,0,698,1251,1251,0,0,1251,6,2,3,1,461,0,116,0,0,0,160000
1085,60,13031,0,6,5,1995,1996,0,592,0,99,691,691,807,0,1498,6,1,7,2,409,315,44,0,0,0,187500
1086,85,9069,0,6,6,1992,1992,0,747,0,189,936,996,0,0,996,5,0,4,2,564,120,0,0,0,0,147000
1087,160,1974,0,4,5,1973,1973,0,334,0,212,546,546,546,0,1092,6,0,5,1,286,120,96,0,0,0,83500
1088,60,10574,0,8,5,2005,2006,0,0,0,1082,1082,1082,871,0,1953,9,1,5,3,1043,160,50,0,0,0,252000
1089,160,2522,0,7,5,2004,2004,0,0,0,970,970,970,739,0,1709,7,0,4,2,380,0,40,0,0,0,137500
1090,120,3316,0,8,5,2005,2005,0,1039,0,208,1247,1247,0,0,1247,4,1,4,2,550,0,84,0,0,0,197000
1091,90,8544,0,3,4,1950,1950,0,0,0,0,0,1040,0,0,1040,6,0,6,2,400,0,0,0,0,0,92900
1092,160,2160,0,7,5,1999,2000,0,510,0,90,600,624,628,0,1252,4,0,3,2,462,0,48,0,0,0,160000
1093,50,8400,0,6,5,1925,1950,0,423,0,758,1181,1390,304,0,1694,7,1,6,2,576,342,0,128,0,0,136500
1094,20,9230,0,5,8,1965,1998,0,661,0,203,864,1200,0,0,1200,6,0,10,2,884,0,64,0,0,0,146000
1095,20,5868,0,5,7,1956,2000,0,248,240,448,936,936,0,0,936,4,0,5,1,308,0,0,80,0,160,129000
1096,20,9317,0,6,5,2006,2006,0,24,0,1290,1314,1314,0,0,1314,6,1,3,2,440,0,22,0,0,0,176432
1097,70,6882,0,6,7,1914,2006,0,0,0,684,684,773,582,0,1355,7,0,3,0,0,136,0,115,0,0,127000
1098,120,3696,0,8,5,1986,1986,0,0,0,1074,1074,1088,0,0,1088,5,0,10,2,461,0,74,137,0,0,170000
